id,section,domain,keywords,language,title,speaker,channel,format,durationMinutes,url,platform,viewCount,sourceTier,recommendation,status,collectedOn,notes,videoId,focusArea,publishedAt,subtitleLanguages,subtitleTracks,subtitlesVerified,subtitleVerificationScope,metadataVerifiedVia,metadataVerificationStatus,lastVerifiedAt,lastVerificationAttemptAt,metadataVerificationError,publishedAtVerified
ST-492,Course,Agents / Tool Use / Reasoning,Agents / Reasoning / Tool Use,English,LLM Agents MOOC | UC Berkeley CS294-196 Fall 2024 | Agents for Software Development by Graham Neubig,Graham Neubig,Berkeley RDI,Course / Tutorial,61,https://www.youtube.com/watch?v=f9L9Fkq-8K4,YouTube,17464,A | Official / Original Creator / Organizer,Core,Verified,2026-08-12,"Curated in the targeted ScholarTube expansion; official institution, conference, lab, course, or creator source.",f9L9Fkq-8K4,Agent,2024-10-15,,,false,blocked by YouTube anti-bot verification on this network,YouTube privacy-enhanced embed player metadata,Partial,2026-08-13,2026-08-13,,true
ST-493,Course,Agents / Tool Use / Reasoning,Agents / Reasoning / Tool Use,English,CMU Advanced NLP Fall 2024 (15): Tool Use and LLM Agent Basics,Graham Neubig,Graham Neubig,Course / Tutorial,70,https://www.youtube.com/watch?v=a3SjRsqV9ZA,YouTube,4126,A | Official / Original Creator / Organizer,Core,Verified,2026-08-12,"Curated in the targeted ScholarTube expansion; official institution, conference, lab, course, or creator source.",a3SjRsqV9ZA,Agent,2024-11-27,,,false,blocked by YouTube anti-bot verification on this network,YouTube privacy-enhanced embed player metadata,Partial,2026-08-13,2026-08-13,,true
ST-494,Course,Agents / Tool Use / Reasoning,Agents / Reasoning / Tool Use,English,Harrison Chase - Agents Masterclass from LangChain Founder (LLM Bootcamp),Harrison Chase,The Full Stack,Course / Tutorial,26,https://www.youtube.com/watch?v=DWUdGhRrv2c,YouTube,48611,B | University / Conference / Institution,Recommended,Verified,2026-08-12,Curated in the targeted ScholarTube expansion; public metadata accessible and editorially reviewed.,DWUdGhRrv2c,Agent,2023-05-25,,,false,blocked by YouTube anti-bot verification on this network,YouTube privacy-enhanced embed player metadata,Partial,2026-08-13,2026-08-13,,true
ST-495,Course,Computer Vision / 3D Vision,Computer Vision / 3D Vision / Representation Learning,English,Deep Learning Bootcamp: Kaiming He,Kaiming He,MIT Schwarzman College of Computing,Course / Tutorial,76,https://www.youtube.com/watch?v=D_jt-xO_RmI,YouTube,71166,A | Official / Original Creator / Organizer,Core,Verified,2026-08-12,"Curated in the targeted ScholarTube expansion; official institution, conference, lab, course, or creator source.",D_jt-xO_RmI,Vision,2024-03-07,,,false,blocked by YouTube anti-bot verification on this network,YouTube privacy-enhanced embed player metadata,Partial,2026-08-13,2026-08-13,,true
ST-496,Course,Computer Vision / 3D Vision,Computer Vision / 3D Vision / Representation Learning,English,Tutorial: Deep Learning for Objects and Scenes - Part 1,Kaiming He,ComputerVisionFoundation Videos,Course / Tutorial,91,https://www.youtube.com/watch?v=jHv37mKAhV4,YouTube,28472,A | Official / Original Creator / Organizer,Core,Verified,2026-08-12,"Curated in the targeted ScholarTube expansion; official institution, conference, lab, course, or creator source.",jHv37mKAhV4,Vision,2017-08-15,,,false,blocked by YouTube anti-bot verification on this network,YouTube privacy-enhanced embed player metadata,Partial,2026-08-13,2026-08-13,,true
ST-497,Talk,Robotics / Embodied AI,Robot Learning / Embodied AI / Control,English,Jitendra Malik: Vision and Robotics for Embodied AI,Jitendra Malik,"Computer Vision and Geometry Group, ETH Zurich",Academic Talk / Research Seminar,51,https://www.youtube.com/watch?v=HvDU7Vk4pbc,YouTube,8237,B | University / Conference / Institution,Recommended,Verified,2026-08-12,Curated in the targeted ScholarTube expansion; public metadata accessible and editorially reviewed.,HvDU7Vk4pbc,Robotics,2026-06-09,,,false,blocked by YouTube anti-bot verification on this network,YouTube privacy-enhanced embed player metadata,Partial,2026-08-13,2026-08-13,,true
ST-498,Course,Computer Vision / 3D Vision,Computer Vision / 3D Vision / Representation Learning,English,PyTorch3D @ SIGGRAPH ASIA 2020 Course,Georgia Gkioxari,Georgia Gkioxari,Course / Tutorial,183,https://www.youtube.com/watch?v=MOBAJb5nJRI,YouTube,23945,B | University / Conference / Institution,Recommended,Verified,2026-08-12,Curated in the targeted ScholarTube expansion; public metadata accessible and editorially reviewed.,MOBAJb5nJRI,Vision,2020-12-23,,,false,blocked by YouTube anti-bot verification on this network,YouTube privacy-enhanced embed player metadata,Partial,2026-08-13,2026-08-13,,true
ST-499,Talk,Computer Vision / 3D Vision,Computer Vision / 3D Vision / Representation Learning,English,MIT Robotics - Angjoo Kanazawa - Streaming Perception: Towards 4D Video Understanding for Robotics,Angjoo Kanazawa,MIT Robotics,Academic Talk / Research Seminar,57,https://www.youtube.com/watch?v=Ap5jFj04p1g,YouTube,8125,A | Official / Original Creator / Organizer,Core,Verified,2026-08-12,"Curated in the targeted ScholarTube expansion; official institution, conference, lab, course, or creator source.",Ap5jFj04p1g,Vision,2025-04-27,,,false,blocked by YouTube anti-bot verification on this network,YouTube privacy-enhanced embed player metadata,Partial,2026-08-13,2026-08-13,,true
ST-500,Interview,Robotics / Embodied AI,Robot Learning / Embodied AI / Control,English,Fully autonomous robots are much closer than you think – Sergey Levine,Sergey Levine,Dwarkesh Patel,Research Interview,88,https://www.youtube.com/watch?v=48pxVdmkMIE,YouTube,264366,B | University / Conference / Institution,Recommended,Verified,2026-08-12,Curated in the targeted ScholarTube expansion; public metadata accessible and editorially reviewed.,48pxVdmkMIE,Robotics,2025-09-12,,,false,blocked by YouTube anti-bot verification on this network,YouTube privacy-enhanced embed player metadata,Partial,2026-08-13,2026-08-13,,true
ST-501,Talk,Robotics / Embodied AI,Robot Learning / Embodied AI / Control,English,RI Seminar: Yuke Zhu : Toward Generalist Humanoid Robots,Yuke Zhu,CMU Robotics Institute,Academic Talk / Research Seminar,78,https://www.youtube.com/watch?v=49LnlfM9DBU,YouTube,35233,A | Official / Original Creator / Organizer,Core,Verified,2026-08-12,"Curated in the targeted ScholarTube expansion; official institution, conference, lab, course, or creator source.",49LnlfM9DBU,Robotics,2025-11-01,,,false,blocked by YouTube anti-bot verification on this network,YouTube privacy-enhanced embed player metadata,Partial,2026-08-13,2026-08-13,,true
ST-502,Talk,Robotics / Embodied AI,Robot Learning / Embodied AI / Control,English,MIT Robotics - Marco Hutter - Robots in the wild,Marco Hutter,MIT Robotics,Academic Talk / Research Seminar,50,https://www.youtube.com/watch?v=24uTRT32Cyw,YouTube,12875,A | Official / Original Creator / Organizer,Core,Verified,2026-08-12,"Curated in the targeted ScholarTube expansion; official institution, conference, lab, course, or creator source.",24uTRT32Cyw,Robotics,2022-04-26,,,false,blocked by YouTube anti-bot verification on this network,YouTube privacy-enhanced embed player metadata,Partial,2026-08-13,2026-08-13,,true
ST-503,Talk,Robotics / Embodied AI,Robot Learning / Embodied AI / Control,English,"RI Seminar: Chelsea Finn : Robots Should Reduce, Reuse, and Recycle",Chelsea Finn,CMU Robotics Institute,Academic Talk / Research Seminar,72,https://www.youtube.com/watch?v=m8pQeXe7J0w,YouTube,10562,A | Official / Original Creator / Organizer,Core,Verified,2026-08-12,"Curated in the targeted ScholarTube expansion; official institution, conference, lab, course, or creator source.",m8pQeXe7J0w,Robotics,2022-11-05,,,false,blocked by YouTube anti-bot verification on this network,YouTube privacy-enhanced embed player metadata,Partial,2026-08-13,2026-08-13,,true
